date,miner,blocks,percent
2019-07-03,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,182,0.028450836329529466
2019-07-03,0x2a65aca4d5fc5b5c859090a6c34d164135398226,86,0.013443801782085353
2019-07-03,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,25,0.003908081913396905
2019-07-03,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,719,0.11239643582929498
2019-07-03,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1588,0.24824136313897138
2019-07-03,0x829bd824b016326a401d083b33d092293333a830,747,0.11677348757229951
2019-07-03,0xb2930b35844a230f00e51431acae96fe543a0347,369,0.05768328904173831
2019-07-03,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1559,0.24370798811943098
2019-07-04,*Outros,1210,0.18873810637965996
2019-07-04,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,200,0.031196381219778507
2019-07-04,0x2a65aca4d5fc5b5c859090a6c34d164135398226,69,0.010762751520823585
2019-07-04,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,21,0.003275620028076743
2019-07-04,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,654,0.1020121665886757
2019-07-04,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1574,0.24551552019965683
2019-07-04,0x829bd824b016326a401d083b33d092293333a830,746,0.11636250194977382
2019-07-04,0xb2930b35844a230f00e51431acae96fe543a0347,344,0.05365777569801903
2019-07-04,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1593,0.2484791764155358
2019-07-05,*Outros,1087,0.17040288446464963
2019-07-05,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,184,0.02884464649631604
2019-07-05,0x2a65aca4d5fc5b5c859090a6c34d164135398226,80,0.01254115065057219
2019-07-05,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,19,0.002978523279510895
2019-07-05,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,678,0.10628625176359931
2019-07-05,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1514,0.2373412760620787
2019-07-05,0x829bd824b016326a401d083b33d092293333a830,753,0.11804358049851074
2019-07-05,0xb2930b35844a230f00e51431acae96fe543a0347,399,0.0625489888697288
2019-07-05,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1665,0.26101269791503373
2019-07-06,*Outros,1119,0.17260527533549283
2019-07-06,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,188,0.028998920252969303
2019-07-06,0x2a65aca4d5fc5b5c859090a6c34d164135398226,85,0.013111213944161653
2019-07-06,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,14,0.0021594940613913313
2019-07-06,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,657,0.1013419713095789
2019-07-06,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1543,0.23800709548048743
2019-07-06,0x829bd824b016326a401d083b33d092293333a830,771,0.11892642295233688
2019-07-06,0xb2930b35844a230f00e51431acae96fe543a0347,367,0.05660959432361561
2019-07-06,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1739,0.2682400123399661
2019-07-07,*Outros,1116,0.17216908361616784
2019-07-07,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,193,0.029774760876272757
2019-07-07,0x2a65aca4d5fc5b5c859090a6c34d164135398226,89,0.01373033014501697
2019-07-07,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,17,0.002622647331070657
2019-07-07,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,707,0.10907127429805616
2019-07-07,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1561,0.2408207343412527
2019-07-07,0x829bd824b016326a401d083b33d092293333a830,801,0.12357297130515273
2019-07-07,0xb2930b35844a230f00e51431acae96fe543a0347,327,0.05044739278000617
2019-07-07,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1671,0.257790805307004
2019-07-08,*Outros,1027,0.15999376849976632
2019-07-08,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,185,0.02882068858077582
2019-07-08,0x2a65aca4d5fc5b5c859090a6c34d164135398226,111,0.017292413148465493
2019-07-08,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,19,0.002959962610998598
2019-07-08,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,683,0.1064028664901075
2019-07-08,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1539,0.23975697149088643
2019-07-08,0x829bd824b016326a401d083b33d092293333a830,815,0.12696681726125564
2019-07-08,0xb2930b35844a230f00e51431acae96fe543a0347,394,0.0613802773017604
2019-07-08,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1646,0.2564262346159838
2019-07-09,*Outros,1124,0.17418255075158842
2019-07-09,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,161,0.024949635828296915
2019-07-09,0x2a65aca4d5fc5b5c859090a6c34d164135398226,96,0.014876801487680148
2019-07-09,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,27,0.0041841004184100415
2019-07-09,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,693,0.10739191073919108
2019-07-09,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1510,0.23399969006663568
2019-07-09,0x829bd824b016326a401d083b33d092293333a830,780,0.12087401208740121
2019-07-09,0xb2930b35844a230f00e51431acae96fe543a0347,372,0.05764760576476058
2019-07-09,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1690,0.261893692856036
2019-07-10,*Outros,1132,0.1769302907158487
2019-07-10,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,179,0.027977492966552046
2019-07-10,0x2a65aca4d5fc5b5c859090a6c34d164135398226,102,0.01594248202563301
2019-07-10,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,24,0.003751172241325414
2019-07-10,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,655,0.1023757424195061
2019-07-10,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1490,0.2328852766489528
2019-07-10,0x829bd824b016326a401d083b33d092293333a830,746,0.11659893716786496
2019-07-10,0xb2930b35844a230f00e51431acae96fe543a0347,363,0.05673648015004689
2019-07-10,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1707,0.2668021256642701
2019-07-11,*Outros,1150,0.17868241143567432
2019-07-11,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,173,0.026880049720323183
2019-07-11,0x2a65aca4d5fc5b5c859090a6c34d164135398226,116,0.018023617153511497
2019-07-11,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,27,0.004195152268489745
2019-07-11,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,732,0.11373523927905531
2019-07-11,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1435,0.22296457426973276
2019-07-11,0x829bd824b016326a401d083b33d092293333a830,730,0.11342448725916718
2019-07-11,0xb2930b35844a230f00e51431acae96fe543a0347,382,0.05935363579863269
2019-07-11,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1691,0.2627408328154133
2019-07-12,*Outros,1096,0.17289793342798548
2019-07-12,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,186,0.029342167534311406
2019-07-12,0x2a65aca4d5fc5b5c859090a6c34d164135398226,74,0.011673765578166904
2019-07-12,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,22,0.0034705789556712416
2019-07-12,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,805,0.1269916390597886
2019-07-12,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1419,0.22385234264079507
2019-07-12,0x829bd824b016326a401d083b33d092293333a830,737,0.11626439501498659
2019-07-12,0xb2930b35844a230f00e51431acae96fe543a0347,367,0.05789556712415207
2019-07-12,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1633,0.2576116106641426
2019-07-13,*Outros,1148,0.1783162472817645
2019-07-13,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,152,0.023609816713264987
2019-07-13,0x2a65aca4d5fc5b5c859090a6c34d164135398226,80,0.012426219322771047
2019-07-13,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,16,0.0024852438645542093
2019-07-13,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,788,0.12239826032929481
2019-07-13,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1485,0.23066169617893756
2019-07-13,0x829bd824b016326a401d083b33d092293333a830,753,0.11696178937558248
2019-07-13,0xb2930b35844a230f00e51431acae96fe543a0347,334,0.05187946567256912
2019-07-13,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1682,0.26126126126126126
2019-07-14,*Outros,1165,0.178544061302682
2019-07-14,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,176,0.026973180076628352
2019-07-14,0x2a65aca4d5fc5b5c859090a6c34d164135398226,78,0.011954022988505748
2019-07-14,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,22,0.003371647509578544
2019-07-14,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,747,0.11448275862068966
2019-07-14,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1568,0.24030651340996168
2019-07-14,0x829bd824b016326a401d083b33d092293333a830,780,0.11954022988505747
2019-07-14,0xb2930b35844a230f00e51431acae96fe543a0347,356,0.05455938697318008
2019-07-14,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1633,0.25026819923371646
2019-07-15,*Outros,1094,0.1723920579892846
2019-07-15,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,173,0.0272612669398046
2019-07-15,0x2a65aca4d5fc5b5c859090a6c34d164135398226,81,0.012763945792625275
2019-07-15,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,19,0.0029940119760479044
2019-07-15,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,759,0.11960289946422943
2019-07-15,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1535,0.24188465174913332
2019-07-15,0x829bd824b016326a401d083b33d092293333a830,754,0.11881500157579578
2019-07-15,0xb2930b35844a230f00e51431acae96fe543a0347,349,0.0549952726126694
2019-07-15,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1582,0.2492908919004097
2019-07-16,*Outros,1100,0.17410572966128524
2019-07-16,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,150,0.023741690408357077
2019-07-16,0x2a65aca4d5fc5b5c859090a6c34d164135398226,104,0.01646090534979424
2019-07-16,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,18,0.002849002849002849
2019-07-16,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,755,0.11949984172206395
2019-07-16,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1457,0.23061095283317506
2019-07-16,0x829bd824b016326a401d083b33d092293333a830,714,0.11301044634377967
2019-07-16,0xb2930b35844a230f00e51431acae96fe543a0347,366,0.057929724596391265
2019-07-16,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1654,0.26179170623615067
2019-07-17,*Outros,1144,0.179282244162357
2019-07-17,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,148,0.023193856762262967
2019-07-17,0x2a65aca4d5fc5b5c859090a6c34d164135398226,86,0.013477511361855508
2019-07-17,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,31,0.00485817270020373
2019-07-17,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,747,0.11706629055007052
2019-07-17,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1517,0.23773703181319542
2019-07-17,0x829bd824b016326a401d083b33d092293333a830,806,0.12631249020529697
2019-07-17,0xb2930b35844a230f00e51431acae96fe543a0347,326,0.051089170976335994
2019-07-17,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1576,0.24698323146842188
2019-07-18,*Outros,1139,0.17582587218277246
2019-07-18,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,169,0.02608829885767212
2019-07-18,0x2a65aca4d5fc5b5c859090a6c34d164135398226,90,0.01389317690645261
2019-07-18,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,20,0.0030873726458783574
2019-07-18,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,782,0.12071627045384378
2019-07-18,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1575,0.24313059586292066
2019-07-18,0x829bd824b016326a401d083b33d092293333a830,744,0.1148502624266749
2019-07-18,0xb2930b35844a230f00e51431acae96fe543a0347,365,0.056344550787280026
2019-07-18,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1594,0.24606359987650508
2019-07-19,*Outros,1063,0.1670333123821496
2019-07-19,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,156,0.02451288497800126
2019-07-19,0x2a65aca4d5fc5b5c859090a6c34d164135398226,81,0.01272784412319296
2019-07-19,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,22,0.0034569453174104338
2019-07-19,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,749,0.11769327467001886
2019-07-19,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1604,0.25204274041483343
2019-07-19,0x829bd824b016326a401d083b33d092293333a830,738,0.11596480201131364
2019-07-19,0xb2930b35844a230f00e51431acae96fe543a0347,377,0.0592394720301697
2019-07-19,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1574,0.24732872407291012
2019-07-20,*Outros,1126,0.1731242312423124
2019-07-20,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,185,0.028444034440344403
2019-07-20,0x2a65aca4d5fc5b5c859090a6c34d164135398226,81,0.012453874538745387
2019-07-20,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,18,0.0027675276752767526
2019-07-20,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,738,0.11346863468634687
2019-07-20,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1583,0.24338868388683887
2019-07-20,0x829bd824b016326a401d083b33d092293333a830,702,0.10793357933579335
2019-07-20,0xb2930b35844a230f00e51431acae96fe543a0347,345,0.05304428044280443
2019-07-20,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1726,0.26537515375153753
2019-07-21,*Outros,1159,0.18100890207715134
2019-07-21,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,189,0.02951741371232235
2019-07-21,0x2a65aca4d5fc5b5c859090a6c34d164135398226,94,0.01468061846009683
2019-07-21,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,26,0.004060596595345932
2019-07-21,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,800,0.12494143370295174
2019-07-21,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1520,0.23738872403560832
2019-07-21,0x829bd824b016326a401d083b33d092293333a830,719,0.11229111354052788
2019-07-21,0xb2930b35844a230f00e51431acae96fe543a0347,335,0.052319225363111045
2019-07-21,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1561,0.2437919725128846
2019-07-22,*Outros,1180,0.18207066810677364
2019-07-22,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,188,0.029007869155994445
2019-07-22,0x2a65aca4d5fc5b5c859090a6c34d164135398226,101,0.015584014812528931
2019-07-22,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,23,0.003548835056318469
2019-07-22,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,771,0.11896312297484957
2019-07-22,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1557,0.2402407035951242
2019-07-22,0x829bd824b016326a401d083b33d092293333a830,729,0.11248264156765932
2019-07-22,0xb2930b35844a230f00e51431acae96fe543a0347,329,0.05076377102299028
2019-07-22,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1603,0.24733837370776116
2019-07-23,*Outros,1122,0.1732283464566929
2019-07-23,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,172,0.02655550409140034
2019-07-23,0x2a65aca4d5fc5b5c859090a6c34d164135398226,89,0.013740929442643199
2019-07-23,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,22,0.0033966342442488806
2019-07-23,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,773,0.11934537594565385
2019-07-23,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1615,0.24934383202099739
2019-07-23,0x829bd824b016326a401d083b33d092293333a830,788,0.121661262930369
2019-07-23,0xb2930b35844a230f00e51431acae96fe543a0347,301,0.046472132159950594
2019-07-23,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1595,0.24625598270804386
2019-07-24,*Outros,1089,0.16920447482908638
2019-07-24,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,167,0.025947793660658795
2019-07-24,0x2a65aca4d5fc5b5c859090a6c34d164135398226,89,0.013828464885021752
2019-07-24,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,17,0.0026413921690490987
2019-07-24,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,738,0.1146674953387197
2019-07-24,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1666,0.2588564325668117
2019-07-24,0x829bd824b016326a401d083b33d092293333a830,737,0.11451211932877564
2019-07-24,0xb2930b35844a230f00e51431acae96fe543a0347,333,0.051740211311373525
2019-07-24,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1600,0.24860161591050342
2019-07-25,*Outros,1148,0.18055992450456118
2019-07-25,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,158,0.02485058194400755
2019-07-25,0x2a65aca4d5fc5b5c859090a6c34d164135398226,97,0.015256369927650204
2019-07-25,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,14,0.002201950298836112
2019-07-25,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,684,0.10758100031456433
2019-07-25,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1682,0.2645486001887386
2019-07-25,0x829bd824b016326a401d083b33d092293333a830,708,0.11135577225542624
2019-07-25,0xb2930b35844a230f00e51431acae96fe543a0347,339,0.05331865366467443
2019-07-25,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1528,0.24032714690154136
2019-07-26,*Outros,1140,0.17671678809486902
2019-07-26,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,170,0.026352503487831344
2019-07-26,0x2a65aca4d5fc5b5c859090a6c34d164135398226,84,0.013021237017516665
2019-07-26,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,26,0.004030382886374206
2019-07-26,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,713,0.11052549992249264
2019-07-26,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1609,0.24941869477600373
2019-07-26,0x829bd824b016326a401d083b33d092293333a830,795,0.12323670748721129
2019-07-26,0xb2930b35844a230f00e51431acae96fe543a0347,332,0.051464889164470624
2019-07-26,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1582,0.2452332971632305
2019-07-27,*Outros,1132,0.17477227111316967
2019-07-27,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,177,0.02732746641963872
2019-07-27,0x2a65aca4d5fc5b5c859090a6c34d164135398226,102,0.015748031496062992
2019-07-27,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,20,0.003087849312953528
2019-07-27,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,771,0.1190365910143585
2019-07-27,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1638,0.25289485873089396
2019-07-27,0x829bd824b016326a401d083b33d092293333a830,726,0.11208893006021306
2019-07-27,0xb2930b35844a230f00e51431acae96fe543a0347,319,0.04925119654160877
2019-07-27,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1592,0.24579280531110081
2019-07-28,*Outros,1056,0.16351811706410652
2019-07-28,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,213,0.03298234747599876
2019-07-28,0x2a65aca4d5fc5b5c859090a6c34d164135398226,65,0.010065035614741405
2019-07-28,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,21,0.0032517807370703003
2019-07-28,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,784,0.12139981418395789
2019-07-28,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1671,0.25874883864973675
2019-07-28,0x829bd824b016326a401d083b33d092293333a830,724,0.11210901207804273
2019-07-28,0xb2930b35844a230f00e51431acae96fe543a0347,364,0.056364199442551874
2019-07-28,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1560,0.24156085475379374
2019-07-29,*Outros,1073,0.1682081831007995
2019-07-29,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,190,0.029785232795108953
2019-07-29,0x2a65aca4d5fc5b5c859090a6c34d164135398226,94,0.014735852014422323
2019-07-29,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,21,0.0032920520457751998
2019-07-29,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,783,0.12274651199247531
2019-07-29,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1630,0.2555259445054084
2019-07-29,0x829bd824b016326a401d083b33d092293333a830,720,0.1128703558551497
2019-07-29,0xb2930b35844a230f00e51431acae96fe543a0347,339,0.053143125881799654
2019-07-29,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1529,0.23969274180906097
2019-07-30,*Outros,1109,0.17056290372193172
2019-07-30,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,191,0.029375576745616732
2019-07-30,0x2a65aca4d5fc5b5c859090a6c34d164135398226,105,0.016148877268532758
2019-07-30,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,17,0.002614580129191018
2019-07-30,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,745,0.11458012919101815
2019-07-30,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1692,0.26022762227007074
2019-07-30,0x829bd824b016326a401d083b33d092293333a830,773,0.11888649646262689
2019-07-30,0xb2930b35844a230f00e51431acae96fe543a0347,313,0.04813903414334051
2019-07-30,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1557,0.2394647800676715
2019-07-31,*Outros,1165,0.18188914910226386
2019-07-31,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,191,0.029820452771272443
2019-07-31,0x2a65aca4d5fc5b5c859090a6c34d164135398226,92,0.014363778298204528
2019-07-31,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,20,0.00312256049960968
2019-07-31,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,774,0.12084309133489461
2019-07-31,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1548,0.24168618266978922
2019-07-31,0x829bd824b016326a401d083b33d092293333a830,733,0.11444184231069476
2019-07-31,0xb2930b35844a230f00e51431acae96fe543a0347,313,0.04886807181889149
2019-07-31,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1569,0.2449648711943794
2019-08-01,*Outros,1087,0.17137001418886963
2019-08-01,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,226,0.035629828157023494
2019-08-01,0x2a65aca4d5fc5b5c859090a6c34d164135398226,89,0.014031215513164118
2019-08-01,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,19,0.0029954280309002048
2019-08-01,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,756,0.11918650480845026
2019-08-01,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1561,0.24609806085448527
2019-08-01,0x829bd824b016326a401d083b33d092293333a830,721,0.1136686110673183
2019-08-01,0xb2930b35844a230f00e51431acae96fe543a0347,325,0.05123758473908245
2019-08-01,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1559,0.2457827526407063
2019-08-02,*Outros,1144,0.17570265704192906
2019-08-02,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,223,0.03424973122408232
2019-08-02,0x2a65aca4d5fc5b5c859090a6c34d164135398226,93,0.014283520196590386
2019-08-02,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,18,0.002764552296114268
2019-08-02,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,803,0.12332974965443096
2019-08-02,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1623,0.24927046536630318
2019-08-02,0x829bd824b016326a401d083b33d092293333a830,749,0.11503609276608816
2019-08-02,0xb2930b35844a230f00e51431acae96fe543a0347,308,0.04730456151128859
2019-08-02,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1550,0.2380586699431731
2019-08-03,*Outros,1195,0.18464153275648948
2019-08-03,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,214,0.033065512978986404
2019-08-03,0x2a65aca4d5fc5b5c859090a6c34d164135398226,62,0.009579728059332509
2019-08-03,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,20,0.0030902348578491965
2019-08-03,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,724,0.11186650185414092
2019-08-03,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1616,0.24969097651421507
2019-08-03,0x829bd824b016326a401d083b33d092293333a830,783,0.12098269468479604
2019-08-03,0xb2930b35844a230f00e51431acae96fe543a0347,310,0.04789864029666255
2019-08-03,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1548,0.2391841779975278
2019-08-04,*Outros,1120,0.17404817404817405
2019-08-04,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,204,0.031701631701631705
2019-08-04,0x2a65aca4d5fc5b5c859090a6c34d164135398226,82,0.012742812742812743
2019-08-04,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,18,0.002797202797202797
2019-08-04,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,783,0.12167832167832168
2019-08-04,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1638,0.2545454545454545
2019-08-04,0x829bd824b016326a401d083b33d092293333a830,750,0.11655011655011654
2019-08-04,0xb2930b35844a230f00e51431acae96fe543a0347,302,0.04693084693084693
2019-08-04,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1538,0.239005439005439
2019-08-05,*Outros,1114,0.17284716834755626
2019-08-05,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,177,0.027463149728471685
2019-08-05,0x2a65aca4d5fc5b5c859090a6c34d164135398226,91,0.014119472459270753
2019-08-05,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,17,0.0026377036462373934
2019-08-05,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,809,0.12552366175329713
2019-08-05,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1589,0.2465477114041893
2019-08-05,0x829bd824b016326a401d083b33d092293333a830,783,0.12148952676493406
2019-08-05,0xb2930b35844a230f00e51431acae96fe543a0347,321,0.04980605120248254
2019-08-05,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1544,0.2395655546935609
2019-08-06,*Outros,1140,0.17674418604651163
2019-08-06,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,192,0.029767441860465118
2019-08-06,0x2a65aca4d5fc5b5c859090a6c34d164135398226,77,0.011937984496124031
2019-08-06,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,23,0.003565891472868217
2019-08-06,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,766,0.11875968992248062
2019-08-06,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,1574,0.24403100775193798
2019-08-06,0x829bd824b016326a401d083b33d092293333a830,725,0.1124031007751938
2019-08-06,0xb2930b35844a230f00e51431acae96fe543a0347,376,0.058294573643410855
2019-08-06,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1577,0.24449612403100776
2019-08-07,*Outros,1177,0.18157975933353904
