date,miner,blocks,percent
2020-01-02,0xbbcb38be843c3ea2f32feeff7da7e7948ceb3c8c,1,0.00017608733932030288
2020-01-02,0xcd4db1a9be6f69ee46852aa1aaccfc7e397ac054,1,0.00017608733932030288
2020-01-02,0xcf0e04cc0b8fcd66f42679bce42bf2569f438234,1,0.00017608733932030288
2020-01-02,0xd1008015aa0cf2a61493bd19de6c9ca88e934fce,1,0.00017608733932030288
2020-01-02,0xd144e30a0571aaf0d0c050070ac435deba461fab,3,0.0005282620179609086
2020-01-02,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,47,0.008276104948054235
2020-01-02,0xd7a15baeb7ea05c9660cbe03fb7999c2c2e57625,37,0.0065152315548512064
2020-01-02,0xdf78b2e254b45c1ef20074bec0fa6c4efc8e94f0,1,0.00017608733932030288
2020-01-02,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1232,0.21693960204261314
2020-01-02,0xeea5b82b61424df8020f5fedd81767f2d0d25bfb,77,0.013558725127663322
2020-01-02,0xf0bc71950dfff0b330bc8ff054aa44ae389787f1,6,0.0010565240359218173
2020-01-02,0xf35074bbd0a9aee46f4ea137971feec024ab704e,10,0.0017608733932030288
2020-01-02,0xf3a71cc1be5ce833c471e3f25aa391f9cd56e1aa,1,0.00017608733932030288
2020-01-03,0x00192fb10df37c9fb26829eb2cc623cd1bf599e8,38,0.005826433609322294
2020-01-03,0x002e08000acbbae2155fab7ac01929564949070d,27,0.004139834406623735
2020-01-03,0x005e288d713a5fb3d7c9cf1b43810a98688c7223,65,0.00996626801594603
2020-01-03,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,240,0.03679852805887764
2020-01-03,0x06b8c5883ec71bc3f4b332081519f23834c8706e,79,0.012112848819380559
2020-01-03,0x09ab1303d3ccaf5f018cd511146b07a240c70294,48,0.007359705611775529
2020-01-03,0x11905bd0863ba579023f662d1935e39d0c671933,1,0.00015332720024532353
2020-01-03,0x1ca43b645886c98d7eb7d27ec16ea59f509cbe1a,6,0.0009199632014719411
2020-01-03,0x249bdb4499bd7c683664c149276c1d86108e2137,5,0.0007666360012266176
2020-01-03,0x2a5994b501e6a560e727b6c2de5d856396aadd38,10,0.0015332720024532351
2020-01-03,0x2a65aca4d5fc5b5c859090a6c34d164135398226,57,0.008739650413983441
2020-01-03,0x35f61dfb08ada13eba64bf156b80df3d5b3a738d,67,0.010272922416436675
2020-01-03,0x41c74604182a1531534e6d553b49b1d78e6fa9a2,6,0.0009199632014719411
2020-01-03,0x433022c4066558e7a32d850f02d2da5ca782174d,13,0.0019932536031892056
2020-01-03,0x44fd3ab8381cc3d14afa7c4af7fd13cdc65026e1,11,0.0016865992026985587
2020-01-03,0x45a36a8e118c37e4c47ef4ab827a7c9e579e11e2,16,0.0024532352039251764
2020-01-03,0x464b0b37db1ee1b5fbe27300acfbf172fd5e4f53,12,0.0018399264029438822
2020-01-03,0x4a2ebc033f707b546653462e954b23b392749ee5,4,0.0006133088009812941
2020-01-03,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,15,0.0022999080036798527
2020-01-03,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,49,0.007513032812020853
2020-01-03,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,502,0.07697025452315241
2020-01-03,0x52e44f279f4203dcf680395379e5f9990a69f13c,11,0.0016865992026985587
2020-01-03,0x52f13e25754d822a3550d0b68fdefe9304d27ae8,2,0.00030665440049064706
2020-01-03,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,2084,0.3195338853112542
2020-01-03,0x5be1bfc0b1f01f32178d46abf70bb5ff5c4e425a,1,0.00015332720024532353
2020-01-03,0x62896f0748730a121c3e42c9a1fdc58b9212a9c4,1,0.00015332720024532353
2020-01-03,0x652d38d814bcdf3e0f750a0faf272ee96c1f67ed,105,0.01609935602575897
2020-01-03,0x6a7a43be33ba930fe58f34e07d0ad6ba7adb9b1f,18,0.0027598896044158236
2020-01-03,0x6a851246689eb8fc77a9bf68df5860f13f679fa0,2,0.00030665440049064706
2020-01-03,0x6c3183792fbb4a4dd276451af6baf5c66d5f5e48,3,0.00045998160073597056
2020-01-03,0x7f3b29ae0d5edae9bb148537d4ed2b12beddf8b3,25,0.003833180006133088
2020-01-03,0x829bd824b016326a401d083b33d092293333a830,700,0.10732904017172647
2020-01-03,0x84a0d77c693adabe0ebc48f88b3ffff010577051,82,0.012572830420116528
2020-01-03,0x8595dd9e0438640b5e1254f9df579ac12a86865f,2,0.00030665440049064706
2020-01-03,0x9435d50503aee35c8757ae4933f7a0ab56597805,4,0.0006133088009812941
2020-01-03,0x97c7e57edefef758896cd9b309d57cdaca544215,1,0.00015332720024532353
2020-01-03,0x99c85bb64564d9ef9a99621301f22c9993cb89e3,57,0.008739650413983441
2020-01-03,0x9d6d492bd500da5b33cf95a5d610a73360fcaaa0,44,0.006746396810794235
2020-01-03,0xa05f0594ee2f0c491466d0325cd424d6c0b2242b,21,0.003219871205151794
2020-01-03,0xa3c084ae80a3f03963017669bc696e961d3ae5d5,1,0.00015332720024532353
2020-01-03,0xa7b0536fb02c593b0dfd82bd65aacbdd19ae4777,69,0.010579576816927323
2020-01-03,0xaa5c4244f05c92781c4f259913319d8ba1acf05e,143,0.021925789635081263
2020-01-03,0xb2930b35844a230f00e51431acae96fe543a0347,143,0.021925789635081263
2020-01-03,0xb592991a7418ebeac32956871c6cf820c18589cf,1,0.00015332720024532353
2020-01-03,0xb8c674fa6c1cedaa25ee5679ecf5c3e452a13795,6,0.0009199632014719411
2020-01-03,0xcf0e04cc0b8fcd66f42679bce42bf2569f438234,1,0.00015332720024532353
2020-01-03,0xcf6ce585cb4a78a6f96e6c8722927161a696f337,3,0.00045998160073597056
2020-01-03,0xd1008015aa0cf2a61493bd19de6c9ca88e934fce,2,0.00030665440049064706
2020-01-03,0xd144e30a0571aaf0d0c050070ac435deba461fab,9,0.0013799448022079118
2020-01-03,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,47,0.007206378411530205
2020-01-03,0xd7a15baeb7ea05c9660cbe03fb7999c2c2e57625,49,0.007513032812020853
2020-01-03,0xdf78b2e254b45c1ef20074bec0fa6c4efc8e94f0,1,0.00015332720024532353
2020-01-03,0xe16263ee79b0ee32c242c99f02559e92abaea9eb,1,0.00015332720024532353
2020-01-03,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1485,0.22769089236430542
2020-01-03,0xeea5b82b61424df8020f5fedd81767f2d0d25bfb,101,0.015486047224777675
2020-01-03,0xf0bc71950dfff0b330bc8ff054aa44ae389787f1,14,0.0021465808034345293
2020-01-03,0xf35074bbd0a9aee46f4ea137971feec024ab704e,11,0.0016865992026985587
2020-01-03,0xf3a71cc1be5ce833c471e3f25aa391f9cd56e1aa,1,0.00015332720024532353
2020-01-04,0x00192fb10df37c9fb26829eb2cc623cd1bf599e8,45,0.00684931506849315
2020-01-04,0x002e08000acbbae2155fab7ac01929564949070d,35,0.00532724505327245
2020-01-04,0x005e288d713a5fb3d7c9cf1b43810a98688c7223,70,0.0106544901065449
2020-01-04,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,219,0.03333333333333333
2020-01-04,0x06b8c5883ec71bc3f4b332081519f23834c8706e,71,0.01080669710806697
2020-01-04,0x09ab1303d3ccaf5f018cd511146b07a240c70294,39,0.005936073059360731
2020-01-04,0x11905bd0863ba579023f662d1935e39d0c671933,1,0.00015220700152207003
2020-01-04,0x12eb9bce34341d1163814843f8dca44dfebe913c,1,0.00015220700152207003
2020-01-04,0x1ca43b645886c98d7eb7d27ec16ea59f509cbe1a,11,0.0016742770167427702
2020-01-04,0x249bdb4499bd7c683664c149276c1d86108e2137,3,0.00045662100456621003
2020-01-04,0x2a5994b501e6a560e727b6c2de5d856396aadd38,12,0.0018264840182648401
2020-01-04,0x2a65aca4d5fc5b5c859090a6c34d164135398226,55,0.00837138508371385
2020-01-04,0x2a98776c7e13ed1c240858bd241dcf95fc1928b4,2,0.00030441400304414006
2020-01-04,0x35f61dfb08ada13eba64bf156b80df3d5b3a738d,72,0.010958904109589041
2020-01-04,0x3f5dd6ae93fc6413c22e02651badb218018a091a,1,0.00015220700152207003
2020-01-04,0x41c74604182a1531534e6d553b49b1d78e6fa9a2,2,0.00030441400304414006
2020-01-04,0x433022c4066558e7a32d850f02d2da5ca782174d,14,0.00213089802130898
2020-01-04,0x44fd3ab8381cc3d14afa7c4af7fd13cdc65026e1,20,0.0030441400304414
2020-01-04,0x45a36a8e118c37e4c47ef4ab827a7c9e579e11e2,12,0.0018264840182648401
2020-01-04,0x464b0b37db1ee1b5fbe27300acfbf172fd5e4f53,11,0.0016742770167427702
2020-01-04,0x49178176d4f7238108f950c5b29fa6c36e3b514a,1,0.00015220700152207003
2020-01-04,0x4a2ebc033f707b546653462e954b23b392749ee5,3,0.00045662100456621003
2020-01-04,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,15,0.00228310502283105
2020-01-04,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,39,0.005936073059360731
2020-01-04,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,530,0.0806697108066971
2020-01-04,0x52e44f279f4203dcf680395379e5f9990a69f13c,23,0.0035007610350076103
2020-01-04,0x52f13e25754d822a3550d0b68fdefe9304d27ae8,3,0.00045662100456621003
2020-01-04,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,2154,0.3278538812785388
2020-01-04,0x652d38d814bcdf3e0f750a0faf272ee96c1f67ed,104,0.015829528158295282
2020-01-04,0x6a7a43be33ba930fe58f34e07d0ad6ba7adb9b1f,15,0.00228310502283105
2020-01-04,0x6a851246689eb8fc77a9bf68df5860f13f679fa0,3,0.00045662100456621003
2020-01-04,0x6c3183792fbb4a4dd276451af6baf5c66d5f5e48,5,0.00076103500761035
2020-01-04,0x6ec90ef8ce991ac404ab341ccbe0e0588cfc4ed3,1,0.00015220700152207003
2020-01-04,0x7f3b29ae0d5edae9bb148537d4ed2b12beddf8b3,22,0.0033485540334855404
2020-01-04,0x829bd824b016326a401d083b33d092293333a830,750,0.1141552511415525
2020-01-04,0x84a0d77c693adabe0ebc48f88b3ffff010577051,62,0.009436834094368341
2020-01-04,0x8595dd9e0438640b5e1254f9df579ac12a86865f,6,0.0009132420091324201
2020-01-04,0x9435d50503aee35c8757ae4933f7a0ab56597805,2,0.00030441400304414006
2020-01-04,0x97c7e57edefef758896cd9b309d57cdaca544215,3,0.00045662100456621003
2020-01-04,0x99c85bb64564d9ef9a99621301f22c9993cb89e3,73,0.011111111111111112
2020-01-04,0x9d6d492bd500da5b33cf95a5d610a73360fcaaa0,32,0.004870624048706241
2020-01-04,0xa05f0594ee2f0c491466d0325cd424d6c0b2242b,5,0.00076103500761035
2020-01-04,0xa3c084ae80a3f03963017669bc696e961d3ae5d5,2,0.00030441400304414006
2020-01-04,0xa7b0536fb02c593b0dfd82bd65aacbdd19ae4777,84,0.012785388127853882
2020-01-04,0xaa5c4244f05c92781c4f259913319d8ba1acf05e,103,0.01567732115677321
2020-01-04,0xb2930b35844a230f00e51431acae96fe543a0347,144,0.021917808219178082
2020-01-04,0xb8c674fa6c1cedaa25ee5679ecf5c3e452a13795,10,0.0015220700152207
2020-01-04,0xcf6ce585cb4a78a6f96e6c8722927161a696f337,1,0.00015220700152207003
2020-01-04,0xd144e30a0571aaf0d0c050070ac435deba461fab,4,0.0006088280060882801
2020-01-04,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,43,0.0065449010654490105
2020-01-04,0xd7a15baeb7ea05c9660cbe03fb7999c2c2e57625,41,0.006240487062404871
2020-01-04,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1469,0.22359208523592086
2020-01-04,0xeea5b82b61424df8020f5fedd81767f2d0d25bfb,91,0.013850837138508371
2020-01-04,0xf0bc71950dfff0b330bc8ff054aa44ae389787f1,16,0.0024353120243531205
2020-01-04,0xf35074bbd0a9aee46f4ea137971feec024ab704e,12,0.0018264840182648401
2020-01-04,0xf64f9720cfcb59ca4f5f45e6fdb3f68b875b7295,2,0.00030441400304414006
2020-01-04,0xf84720b18c73150aab13f73f96af0dd9a83f4709,1,0.00015220700152207003
2020-01-05,0x00192fb10df37c9fb26829eb2cc623cd1bf599e8,48,0.007398273736128237
2020-01-05,0x002e08000acbbae2155fab7ac01929564949070d,25,0.0038532675709001232
2020-01-05,0x005e288d713a5fb3d7c9cf1b43810a98688c7223,53,0.008168927250308261
2020-01-05,0x03c03637c984630ea4d355fe42d5a83b983515b0,1,0.00015413070283600493
2020-01-05,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,250,0.038532675709001235
2020-01-05,0x06b8c5883ec71bc3f4b332081519f23834c8706e,70,0.010789149198520346
2020-01-05,0x09ab1303d3ccaf5f018cd511146b07a240c70294,35,0.005394574599260173
2020-01-05,0x11905bd0863ba579023f662d1935e39d0c671933,2,0.00030826140567200987
2020-01-05,0x12eb9bce34341d1163814843f8dca44dfebe913c,4,0.0006165228113440197
2020-01-05,0x1ca43b645886c98d7eb7d27ec16ea59f509cbe1a,9,0.0013871763255240443
2020-01-05,0x249bdb4499bd7c683664c149276c1d86108e2137,3,0.0004623921085080148
2020-01-05,0x2a5994b501e6a560e727b6c2de5d856396aadd38,11,0.0016954377311960542
2020-01-05,0x2a65aca4d5fc5b5c859090a6c34d164135398226,62,0.009556103575832305
2020-01-05,0x2a98776c7e13ed1c240858bd241dcf95fc1928b4,2,0.00030826140567200987
2020-01-05,0x35f61dfb08ada13eba64bf156b80df3d5b3a738d,77,0.011868064118372379
2020-01-05,0x41c74604182a1531534e6d553b49b1d78e6fa9a2,3,0.0004623921085080148
2020-01-05,0x433022c4066558e7a32d850f02d2da5ca782174d,7,0.0010789149198520344
2020-01-05,0x44fd3ab8381cc3d14afa7c4af7fd13cdc65026e1,14,0.002157829839704069
2020-01-05,0x45a36a8e118c37e4c47ef4ab827a7c9e579e11e2,18,0.0027743526510480886
2020-01-05,0x464b0b37db1ee1b5fbe27300acfbf172fd5e4f53,13,0.002003699136868064
2020-01-05,0x4a2ebc033f707b546653462e954b23b392749ee5,1,0.00015413070283600493
2020-01-05,0x4bb96091ee9d802ed039c4d1a5f6216f90f81b01,2,0.00030826140567200987
2020-01-05,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,37,0.0057028360049321825
2020-01-05,0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,475,0.07321208384710234
2020-01-05,0x52e44f279f4203dcf680395379e5f9990a69f13c,13,0.002003699136868064
2020-01-05,0x52f13e25754d822a3550d0b68fdefe9304d27ae8,4,0.0006165228113440197
2020-01-05,0x5a0b54d5dc17e0aadc383d2db43b0a0d3e029c4c,2141,0.32999383477188654
2020-01-05,0x652d38d814bcdf3e0f750a0faf272ee96c1f67ed,122,0.0188039457459926
2020-01-05,0x6a7a43be33ba930fe58f34e07d0ad6ba7adb9b1f,10,0.0015413070283600493
2020-01-05,0x6a851246689eb8fc77a9bf68df5860f13f679fa0,5,0.0007706535141800247
2020-01-05,0x6c3183792fbb4a4dd276451af6baf5c66d5f5e48,5,0.0007706535141800247
2020-01-05,0x7f3b29ae0d5edae9bb148537d4ed2b12beddf8b3,15,0.002311960542540074
2020-01-05,0x829bd824b016326a401d083b33d092293333a830,705,0.10866214549938348
2020-01-05,0x840384c8a771a89915a600d55dcbeb0b9c58f433,1,0.00015413070283600493
2020-01-05,0x84a0d77c693adabe0ebc48f88b3ffff010577051,96,0.014796547472256474
2020-01-05,0x8595dd9e0438640b5e1254f9df579ac12a86865f,11,0.0016954377311960542
2020-01-05,0x9435d50503aee35c8757ae4933f7a0ab56597805,2,0.00030826140567200987
2020-01-05,0x99c85bb64564d9ef9a99621301f22c9993cb89e3,43,0.006627620221948212
2020-01-05,0x9d6d492bd500da5b33cf95a5d610a73360fcaaa0,29,0.004469790382244143
2020-01-05,0xa05f0594ee2f0c491466d0325cd424d6c0b2242b,1,0.00015413070283600493
2020-01-05,0xa3c084ae80a3f03963017669bc696e961d3ae5d5,8,0.0012330456226880395
2020-01-05,0xa7b0536fb02c593b0dfd82bd65aacbdd19ae4777,88,0.013563501849568433
2020-01-05,0xaa5c4244f05c92781c4f259913319d8ba1acf05e,108,0.016646115906288533
2020-01-05,0xb2930b35844a230f00e51431acae96fe543a0347,181,0.02789765721331689
2020-01-05,0xb8c674fa6c1cedaa25ee5679ecf5c3e452a13795,7,0.0010789149198520344
2020-01-05,0xcf0e04cc0b8fcd66f42679bce42bf2569f438234,1,0.00015413070283600493
2020-01-05,0xcf6ce585cb4a78a6f96e6c8722927161a696f337,1,0.00015413070283600493
2020-01-05,0xd1008015aa0cf2a61493bd19de6c9ca88e934fce,1,0.00015413070283600493
2020-01-05,0xd144e30a0571aaf0d0c050070ac435deba461fab,3,0.0004623921085080148
2020-01-05,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,50,0.0077065351418002465
2020-01-05,0xd7a15baeb7ea05c9660cbe03fb7999c2c2e57625,29,0.004469790382244143
2020-01-05,0xdf78b2e254b45c1ef20074bec0fa6c4efc8e94f0,1,0.00015413070283600493
2020-01-05,0xe16263ee79b0ee32c242c99f02559e92abaea9eb,1,0.00015413070283600493
2020-01-05,0xea674fdde714fd979de3edf0f56aa9716b898ec8,1433,0.22086929716399506
2020-01-05,0xeea5b82b61424df8020f5fedd81767f2d0d25bfb,106,0.016337854500616523
2020-01-05,0xf0bc71950dfff0b330bc8ff054aa44ae389787f1,33,0.005086313193588163
2020-01-05,0xf35074bbd0a9aee46f4ea137971feec024ab704e,11,0.0016954377311960542
2020-01-05,0xf64f9720cfcb59ca4f5f45e6fdb3f68b875b7295,1,0.00015413070283600493
2020-01-06,0x00192fb10df37c9fb26829eb2cc623cd1bf599e8,36,0.005466140297600972
2020-01-06,0x002e08000acbbae2155fab7ac01929564949070d,30,0.004555116914667477
2020-01-06,0x005e288d713a5fb3d7c9cf1b43810a98688c7223,54,0.008199210446401458
2020-01-06,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,248,0.03765563316125114
