date,guessed_miner,blocks,percent
2020-01-25,gly.pool,27,0.04462809917355372
2020-01-25,litecoinpool.org,84,0.13884297520661157
2020-01-26,*Desconhecido,10,0.016129032258064516
2020-01-26,AntPool,66,0.1064516129032258
2020-01-26,BTC.com,92,0.14838709677419354
2020-01-26,DPOOL,4,0.0064516129032258064
2020-01-26,Easy2Mine,24,0.03870967741935484
2020-01-26,F2Pool,90,0.14516129032258066
2020-01-26,HuoBi,6,0.00967741935483871
2020-01-26,LTC.TOP,14,0.02258064516129032
2020-01-26,Poolin,96,0.15483870967741936
2020-01-26,Sigmapool,2,0.0032258064516129032
2020-01-26,ViaBTC,85,0.13709677419354838
2020-01-26,gly.pool,28,0.04516129032258064
2020-01-26,litecoinpool.org,103,0.16612903225806452
2020-01-27,*Desconhecido,11,0.019538188277087035
2020-01-27,AntPool,58,0.10301953818827708
2020-01-27,BTC.com,76,0.1349911190053286
2020-01-27,DPOOL,7,0.012433392539964476
2020-01-27,Easy2Mine,20,0.035523978685612786
2020-01-27,F2Pool,91,0.16163410301953818
2020-01-27,HuoBi,6,0.010657193605683837
2020-01-27,LTC.TOP,14,0.02486678507992895
2020-01-27,Poolin,90,0.15985790408525755
2020-01-27,Sigmapool,5,0.008880994671403197
2020-01-27,TBDice,3,0.0053285968028419185
2020-01-27,ViaBTC,79,0.14031971580817051
2020-01-27,gly.pool,27,0.047957371225577264
2020-01-27,litecoinpool.org,76,0.1349911190053286
2020-01-28,*Desconhecido,11,0.018803418803418803
2020-01-28,AntPool,66,0.11282051282051282
2020-01-28,BTC.com,104,0.17777777777777778
2020-01-28,DPOOL,3,0.005128205128205128
2020-01-28,Easy2Mine,19,0.03247863247863248
2020-01-28,F2Pool,72,0.12307692307692308
2020-01-28,HuoBi,8,0.013675213675213675
2020-01-28,LTC.TOP,18,0.03076923076923077
2020-01-28,Poolin,96,0.1641025641025641
2020-01-28,TBDice,1,0.0017094017094017094
2020-01-28,ViaBTC,67,0.11452991452991453
2020-01-28,gly.pool,32,0.0547008547008547
2020-01-28,litecoinpool.org,88,0.15042735042735042
2020-01-29,*Desconhecido,9,0.015957446808510637
2020-01-29,AntPool,59,0.10460992907801418
2020-01-29,BTC.com,95,0.16843971631205673
2020-01-29,DPOOL,7,0.012411347517730497
2020-01-29,Easy2Mine,22,0.03900709219858156
2020-01-29,F2Pool,90,0.1595744680851064
2020-01-29,HuoBi,6,0.010638297872340425
2020-01-29,LTC.TOP,17,0.030141843971631204
2020-01-29,Poolin,83,0.14716312056737588
2020-01-29,Sigmapool,3,0.005319148936170213
2020-01-29,TBDice,6,0.010638297872340425
2020-01-29,ViaBTC,59,0.10460992907801418
2020-01-29,gly.pool,29,0.051418439716312055
2020-01-29,litecoinpool.org,79,0.1400709219858156
2020-01-30,*Desconhecido,14,0.024955436720142603
2020-01-30,AntPool,46,0.08199643493761141
2020-01-30,BTC.com,85,0.15151515151515152
2020-01-30,DPOOL,3,0.0053475935828877
2020-01-30,Easy2Mine,26,0.04634581105169341
2020-01-30,F2Pool,87,0.15508021390374332
2020-01-30,HuoBi,13,0.023172905525846704
2020-01-30,LTC.TOP,20,0.035650623885918005
2020-01-30,Poolin,92,0.16399286987522282
2020-01-30,Sigmapool,6,0.0106951871657754
2020-01-30,TBDice,5,0.008912655971479501
2020-01-30,ViaBTC,59,0.1051693404634581
2020-01-30,gly.pool,21,0.0374331550802139
2020-01-30,litecoinpool.org,84,0.1497326203208556
2020-01-31,*Desconhecido,12,0.0210896309314587
2020-01-31,AntPool,45,0.07908611599297012
2020-01-31,BTC.com,96,0.1687170474516696
2020-01-31,DPOOL,2,0.0035149384885764497
2020-01-31,Easy2Mine,26,0.04569420035149385
2020-01-31,F2Pool,89,0.15641476274165203
2020-01-31,HuoBi,11,0.019332161687170474
2020-01-31,LTC.TOP,9,0.015817223198594025
2020-01-31,Poolin,89,0.15641476274165203
2020-01-31,Sigmapool,1,0.0017574692442882249
2020-01-31,TBDice,5,0.008787346221441126
2020-01-31,ViaBTC,62,0.10896309314586995
2020-01-31,gly.pool,22,0.03866432337434095
2020-01-31,litecoinpool.org,100,0.1757469244288225
2020-02-01,*Desconhecido,16,0.026101141924959218
2020-02-01,AntPool,66,0.10766721044045677
2020-02-01,BTC.com,110,0.17944535073409462
2020-02-01,DPOOL,2,0.0032626427406199023
2020-02-01,Easy2Mine,21,0.03425774877650897
2020-02-01,F2Pool,76,0.12398042414355628
2020-02-01,HuoBi,15,0.024469820554649267
2020-02-01,LTC.TOP,21,0.03425774877650897
2020-02-01,Poolin,102,0.16639477977161501
2020-02-01,Sigmapool,4,0.0065252854812398045
2020-02-01,TBDice,8,0.013050570962479609
2020-02-01,ViaBTC,68,0.11092985318107668
2020-02-01,gly.pool,30,0.048939641109298535
2020-02-01,litecoinpool.org,74,0.12071778140293637
2020-02-02,*Desconhecido,12,0.020689655172413793
2020-02-02,AntPool,58,0.1
2020-02-02,BTC.com,82,0.1413793103448276
2020-02-02,DPOOL,2,0.0034482758620689655
2020-02-02,Easy2Mine,16,0.027586206896551724
2020-02-02,F2Pool,84,0.14482758620689656
2020-02-02,HuoBi,14,0.02413793103448276
2020-02-02,LTC.TOP,15,0.02586206896551724
2020-02-02,Poolin,96,0.16551724137931034
2020-02-02,Sigmapool,3,0.005172413793103448
2020-02-02,TBDice,2,0.0034482758620689655
2020-02-02,ViaBTC,72,0.12413793103448276
2020-02-02,gly.pool,28,0.04827586206896552
2020-02-02,litecoinpool.org,96,0.16551724137931034
2020-02-03,*Desconhecido,15,0.024509803921568627
2020-02-03,AntPool,41,0.06699346405228758
2020-02-03,BTC.com,110,0.17973856209150327
2020-02-03,DPOOL,4,0.006535947712418301
2020-02-03,Easy2Mine,23,0.03758169934640523
2020-02-03,F2Pool,86,0.14052287581699346
2020-02-03,HuoBi,13,0.021241830065359478
2020-02-03,LTC.TOP,12,0.0196078431372549
2020-02-03,Poolin,109,0.1781045751633987
2020-02-03,Sigmapool,6,0.00980392156862745
2020-02-03,TBDice,5,0.008169934640522876
2020-02-03,ViaBTC,67,0.10947712418300654
2020-02-03,gly.pool,30,0.049019607843137254
2020-02-03,litecoinpool.org,91,0.14869281045751634
2020-02-04,*Desconhecido,23,0.035168195718654434
2020-02-04,AntPool,54,0.08256880733944955
2020-02-04,BTC.com,116,0.17737003058103976
2020-02-04,DPOOL,3,0.0045871559633027525
2020-02-04,Easy2Mine,22,0.03363914373088685
2020-02-04,F2Pool,86,0.13149847094801223
2020-02-04,HuoBi,17,0.02599388379204893
2020-02-04,LTC.TOP,15,0.022935779816513763
2020-02-04,Poolin,124,0.18960244648318042
2020-02-04,TBDice,5,0.00764525993883792
2020-02-04,ViaBTC,53,0.08103975535168195
2020-02-04,gly.pool,30,0.045871559633027525
2020-02-04,litecoinpool.org,106,0.1620795107033639
2020-02-05,*Desconhecido,14,0.021806853582554516
