date,guessed_miner,blocks,percent
2020-02-04,ViaBTC,31,0.056672760511883
2020-02-05,*Desconhecido,138,0.2518248175182482
2020-02-05,AntPool,215,0.39233576642335766
2020-02-05,CybtcPool,85,0.1551094890510949
2020-02-05,F2Pool,43,0.07846715328467153
2020-02-05,Poolin,29,0.05291970802919708
2020-02-05,ProHashing,5,0.009124087591240875
2020-02-05,ViaBTC,33,0.060218978102189784
2020-02-06,*Desconhecido,141,0.2554347826086957
2020-02-06,AntPool,199,0.3605072463768116
2020-02-06,CybtcPool,88,0.15942028985507245
2020-02-06,F2Pool,56,0.10144927536231885
2020-02-06,Poolin,24,0.043478260869565216
2020-02-06,ProHashing,5,0.009057971014492754
2020-02-06,ViaBTC,39,0.07065217391304347
2020-02-07,*Desconhecido,155,0.28284671532846717
2020-02-07,AntPool,196,0.35766423357664234
2020-02-07,CybtcPool,96,0.17518248175182483
2020-02-07,F2Pool,47,0.08576642335766424
2020-02-07,Poolin,17,0.03102189781021898
2020-02-07,ProHashing,2,0.0036496350364963502
2020-02-07,ViaBTC,35,0.06386861313868614
2020-02-08,*Desconhecido,144,0.26519337016574585
2020-02-08,AntPool,187,0.3443830570902394
2020-02-08,CybtcPool,90,0.16574585635359115
2020-02-08,F2Pool,50,0.09208103130755065
2020-02-08,Poolin,32,0.058931860036832415
2020-02-08,ProHashing,6,0.011049723756906077
2020-02-08,ViaBTC,34,0.06261510128913444
2020-02-09,*Desconhecido,146,0.26691042047531993
2020-02-09,AntPool,206,0.376599634369287
2020-02-09,CybtcPool,111,0.20292504570383912
2020-02-09,F2Pool,37,0.06764168190127971
2020-02-09,Poolin,17,0.031078610603290677
2020-02-09,ProHashing,2,0.003656307129798903
2020-02-09,ViaBTC,28,0.051188299817184646
2020-02-10,*Desconhecido,134,0.24363636363636362
2020-02-10,AntPool,214,0.3890909090909091
2020-02-10,CybtcPool,121,0.22
2020-02-10,F2Pool,38,0.06909090909090909
2020-02-10,Poolin,18,0.03272727272727273
2020-02-10,ProHashing,1,0.0018181818181818182
2020-02-10,ViaBTC,24,0.04363636363636364
2020-02-11,*Desconhecido,172,0.3132969034608379
2020-02-11,AntPool,171,0.3114754098360656
2020-02-11,CybtcPool,96,0.17486338797814208
2020-02-11,F2Pool,45,0.08196721311475409
2020-02-11,Poolin,17,0.030965391621129327
2020-02-11,ProHashing,3,0.00546448087431694
2020-02-11,ViaBTC,45,0.08196721311475409
2020-02-12,*Desconhecido,134,0.24408014571949
2020-02-12,AntPool,200,0.36429872495446264
2020-02-12,CybtcPool,111,0.20218579234972678
2020-02-12,F2Pool,44,0.08014571948998178
2020-02-12,Poolin,32,0.058287795992714025
2020-02-12,ProHashing,3,0.00546448087431694
2020-02-12,ViaBTC,25,0.04553734061930783
2020-02-13,*Desconhecido,146,0.2664233576642336
2020-02-13,AntPool,199,0.36313868613138683
2020-02-13,CybtcPool,108,0.19708029197080293
2020-02-13,F2Pool,49,0.08941605839416059
2020-02-13,Poolin,23,0.041970802919708027
2020-02-13,ProHashing,6,0.010948905109489052
2020-02-13,ViaBTC,17,0.03102189781021898
2020-02-14,*Desconhecido,139,0.2564575645756458
2020-02-14,AntPool,208,0.3837638376383764
2020-02-14,CybtcPool,102,0.1881918819188192
2020-02-14,F2Pool,41,0.07564575645756458
2020-02-14,Poolin,26,0.04797047970479705
2020-02-14,ProHashing,6,0.01107011070110701
2020-02-14,ViaBTC,20,0.03690036900369004
2020-02-15,*Desconhecido,155,0.28028933092224234
2020-02-15,AntPool,198,0.35804701627486435
2020-02-15,CybtcPool,104,0.18806509945750452
2020-02-15,F2Pool,48,0.0867992766726944
2020-02-15,Poolin,19,0.034358047016274866
2020-02-15,ProHashing,5,0.009041591320072333
2020-02-15,ViaBTC,24,0.0433996383363472
2020-02-16,*Desconhecido,156,0.2826086956521739
2020-02-16,AntPool,186,0.33695652173913043
2020-02-16,CybtcPool,103,0.18659420289855072
2020-02-16,F2Pool,53,0.09601449275362318
2020-02-16,Poolin,27,0.04891304347826087
2020-02-16,ProHashing,2,0.0036231884057971015
2020-02-16,ViaBTC,25,0.04528985507246377
2020-02-17,*Desconhecido,157,0.28807339449541286
2020-02-17,AntPool,195,0.3577981651376147
2020-02-17,CybtcPool,103,0.1889908256880734
2020-02-17,F2Pool,43,0.07889908256880734
2020-02-17,Poolin,25,0.045871559633027525
2020-02-17,ProHashing,3,0.005504587155963303
2020-02-17,ViaBTC,19,0.03486238532110092
2020-02-18,*Desconhecido,144,0.26229508196721313
2020-02-18,AntPool,200,0.36429872495446264
2020-02-18,CybtcPool,92,0.16757741347905283
2020-02-18,F2Pool,58,0.10564663023679417
2020-02-18,Poolin,22,0.04007285974499089
2020-02-18,ProHashing,5,0.009107468123861567
2020-02-18,ViaBTC,28,0.051001821493624776
2020-02-19,*Desconhecido,136,0.2542056074766355
2020-02-19,AntPool,197,0.36822429906542054
2020-02-19,CybtcPool,103,0.1925233644859813
2020-02-19,F2Pool,48,0.08971962616822429
2020-02-19,Poolin,27,0.05046728971962617
2020-02-19,ProHashing,2,0.003738317757009346
2020-02-19,ViaBTC,22,0.041121495327102804
2020-02-20,*Desconhecido,171,0.3037300177619893
2020-02-20,AntPool,195,0.3463587921847247
2020-02-20,CybtcPool,93,0.16518650088809947
2020-02-20,F2Pool,49,0.08703374777975133
2020-02-20,Poolin,30,0.05328596802841918
2020-02-20,ProHashing,2,0.003552397868561279
2020-02-20,ViaBTC,23,0.04085257548845471
2020-02-21,*Desconhecido,161,0.2948717948717949
2020-02-21,AntPool,202,0.36996336996337
2020-02-21,CybtcPool,92,0.1684981684981685
2020-02-21,F2Pool,38,0.0695970695970696
2020-02-21,Poolin,28,0.05128205128205128
2020-02-21,ProHashing,3,0.005494505494505495
2020-02-21,ViaBTC,22,0.040293040293040296
2020-02-22,*Desconhecido,161,0.29326047358834245
2020-02-22,AntPool,176,0.3205828779599271
2020-02-22,CybtcPool,114,0.20765027322404372
2020-02-22,F2Pool,41,0.07468123861566485
2020-02-22,Poolin,32,0.058287795992714025
2020-02-22,ProHashing,1,0.0018214936247723133
2020-02-22,ViaBTC,24,0.04371584699453552
2020-02-23,*Desconhecido,158,0.2920517560073937
2020-02-23,AntPool,184,0.34011090573012936
2020-02-23,CybtcPool,84,0.15526802218114602
2020-02-23,F2Pool,52,0.09611829944547134
2020-02-23,Poolin,32,0.059149722735674676
2020-02-23,ProHashing,5,0.009242144177449169
2020-02-23,ViaBTC,26,0.04805914972273567
2020-02-24,*Desconhecido,141,0.2572992700729927
2020-02-24,AntPool,195,0.35583941605839414
2020-02-24,CybtcPool,104,0.1897810218978102
2020-02-24,F2Pool,43,0.07846715328467153
2020-02-24,Poolin,29,0.05291970802919708
2020-02-24,ProHashing,5,0.009124087591240875
2020-02-24,ViaBTC,31,0.05656934306569343
2020-02-25,*Desconhecido,163,0.2963636363636364
2020-02-25,AntPool,160,0.2909090909090909
2020-02-25,CybtcPool,117,0.21272727272727274
2020-02-25,F2Pool,44,0.08
2020-02-25,Poolin,30,0.05454545454545454
2020-02-25,ProHashing,3,0.005454545454545455
2020-02-25,ViaBTC,33,0.06
2020-02-26,*Desconhecido,156,0.2820976491862568
2020-02-26,AntPool,198,0.35804701627486435
2020-02-26,CybtcPool,90,0.162748643761302
2020-02-26,F2Pool,41,0.07414104882459313
2020-02-26,Poolin,29,0.05244122965641953
2020-02-26,ProHashing,3,0.0054249547920434
2020-02-26,ViaBTC,36,0.0650994575045208
2020-02-27,*Desconhecido,152,0.27889908256880735
2020-02-27,AntPool,194,0.3559633027522936
2020-02-27,CybtcPool,96,0.1761467889908257
2020-02-27,F2Pool,45,0.08256880733944955
2020-02-27,Poolin,26,0.047706422018348627
2020-02-27,ProHashing,1,0.001834862385321101
2020-02-27,ViaBTC,31,0.05688073394495413
2020-02-28,*Desconhecido,136,0.24862888482632542
2020-02-28,AntPool,172,0.31444241316270566
2020-02-28,CybtcPool,125,0.22851919561243145
2020-02-28,F2Pool,43,0.07861060329067641
2020-02-28,Poolin,29,0.05301645338208409
2020-02-28,ProHashing,4,0.007312614259597806
2020-02-28,ViaBTC,38,0.06946983546617916
2020-02-29,*Desconhecido,156,0.2826086956521739
