date,miner,blocks,percent
2020-01-24,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,19,0.0029167945962542217
2020-01-24,2MinersPool,48,0.00736874424316856
2020-01-24,BTC.com,95,0.014583972981271108
2020-01-24,BeePool,57,0.008750383788762665
2020-01-24,Ethermine,1336,0.20509671476819158
2020-01-24,F2Pool,734,0.11268038071845256
2020-01-24,Nanopool,543,0.08335891925084433
2020-01-24,SparkPool,2083,0.3197727970525023
2020-01-25,*Outros,1293,0.19919889077183792
2020-01-25,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,291,0.0448313048836851
2020-01-25,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,83,0.01278693575720228
2020-01-25,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,10,0.0015405946695424434
2020-01-25,2MinersPool,46,0.007086735479895239
2020-01-25,BTC.com,91,0.014019411492836234
2020-01-25,BeePool,54,0.008319211215529193
2020-01-25,Ethermine,1343,0.20690186411955014
2020-01-25,F2Pool,694,0.10691727006624557
2020-01-25,Nanopool,555,0.08550300415960561
2020-01-25,SparkPool,2031,0.31289477738407023
2020-01-26,*Outros,1288,0.198306389530408
2020-01-26,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,275,0.042340261739799843
2020-01-26,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,87,0.013394919168591224
2020-01-26,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,17,0.002617397998460354
2020-01-26,2MinersPool,52,0.00800615858352579
2020-01-26,BTC.com,67,0.01031562740569669
2020-01-26,BeePool,65,0.010007698229407237
2020-01-26,Ethermine,1290,0.19861431870669746
2020-01-26,F2Pool,727,0.11193225558121632
2020-01-26,Nanopool,502,0.07729022324865281
2020-01-26,SparkPool,2125,0.32717474980754424
2020-01-27,*Outros,1253,0.19123931623931625
2020-01-27,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,249,0.038003663003663
2020-01-27,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,93,0.014194139194139194
2020-01-27,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,19,0.0028998778998779
2020-01-27,2MinersPool,43,0.006562881562881563
2020-01-27,BTC.com,66,0.010073260073260074
2020-01-27,BeePool,67,0.010225885225885226
2020-01-27,Ethermine,1351,0.20619658119658119
2020-01-27,F2Pool,734,0.11202686202686203
2020-01-27,Nanopool,503,0.07677045177045178
2020-01-27,SparkPool,2174,0.3318070818070818
2020-01-28,*Outros,1198,0.18399631393027185
2020-01-28,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,268,0.041161111964367995
2020-01-28,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,90,0.01382276148057134
2020-01-28,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,6,0.0009215174320380894
2020-01-28,2MinersPool,45,0.00691138074028567
2020-01-28,BTC.com,85,0.013054830287206266
2020-01-28,BeePool,65,0.009983105513745968
2020-01-28,Ethermine,1338,0.20549838734449394
2020-01-28,F2Pool,687,0.10551374596836123
2020-01-28,Nanopool,507,0.07786822300721856
2020-01-28,SparkPool,2222,0.3412686223314391
2020-01-29,*Outros,1226,0.18714700045794536
2020-01-29,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,255,0.03892535490764769
2020-01-29,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,101,0.01541749351244085
2020-01-29,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,15,0.0022897267592733935
2020-01-29,2MinersPool,39,0.005953289574110823
2020-01-29,BTC.com,76,0.011601282246985194
2020-01-29,BeePool,46,0.007021828728438407
2020-01-29,Ethermine,1333,0.20348038467409557
2020-01-29,F2Pool,730,0.11143336895130515
2020-01-29,Nanopool,525,0.08014043657456876
2020-01-29,SparkPool,2205,0.33658983361318884
2020-01-30,*Outros,1169,0.18118412895226285
2020-01-30,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,267,0.04138251704897706
2020-01-30,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,101,0.01565406075635462
2020-01-30,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,18,0.002789832610043397
2020-01-30,2MinersPool,44,0.006819590824550527
2020-01-30,BTC.com,84,0.013019218846869188
2020-01-30,BeePool,46,0.00712957222566646
2020-01-30,Ethermine,1306,0.2024178549287043
2020-01-30,F2Pool,708,0.1097334159950403
2020-01-30,Nanopool,532,0.08245505269683819
2020-01-30,SparkPool,2177,0.3374147551146931
2020-01-31,*Outros,1179,0.18169209431345354
2020-01-31,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,299,0.04607797811681307
2020-01-31,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,81,0.012482662968099861
2020-01-31,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,12,0.0018492834026814608
2020-01-31,2MinersPool,46,0.007088919710278934
2020-01-31,BTC.com,91,0.014023732470334413
2020-01-31,BeePool,53,0.00816766836184312
2020-01-31,Ethermine,1360,0.2095854523038989
2020-01-31,F2Pool,734,0.11311450146401603
2020-01-31,Nanopool,485,0.07474187085837572
2020-01-31,SparkPool,2149,0.33117583603020495
2020-02-01,*Outros,1173,0.1807953144266338
2020-02-01,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,266,0.04099876695437731
2020-02-01,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,100,0.015413070283600493
2020-02-01,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,13,0.002003699136868064
2020-02-01,2MinersPool,57,0.00878545006165228
2020-02-01,BTC.com,68,0.010480887792848335
2020-02-01,BeePool,44,0.006781750924784217
2020-02-01,Ethermine,1366,0.21054254007398274
2020-02-01,F2Pool,738,0.11374845869297164
2020-02-01,Nanopool,501,0.07721948212083847
2020-02-01,SparkPool,2162,0.33323057953144264
2020-02-02,*Outros,1194,0.18265259293253785
2020-02-02,0x04668ec2f57cc15c381b461b9fedab5d451c8f7f,255,0.03900871959614502
2020-02-02,0x4c549990a7ef3fea8784406c1eecc98bf4211fa5,105,0.016062413951353834
2020-02-02,0xd224ca0c819e8e97ba0136b3b95ceff503b79f53,23,0.0035184335322013156
2020-02-02,2MinersPool,47,0.007189842435367906
2020-02-02,BTC.com,74,0.01132017745143032
2020-02-02,BeePool,58,0.008872571515985927
2020-02-02,Ethermine,1336,0.20437509560960684
2020-02-02,F2Pool,749,0.11457855285299066
2020-02-02,Nanopool,495,0.07572280862781092
2020-02-02,SparkPool,2201,0.3366987914945694
2020-02-03,*Outros,1178,0.18056407112201103
