date,guessed_miner,blocks,percent
2020-01-24,BTC.com,22,0.14473684210526316
2020-01-24,F2Pool,38,0.25
2020-01-24,SlushPool,8,0.05263157894736842
2020-01-24,ViaBTC,8,0.05263157894736842
2020-01-25,*Desconhecido,77,0.4695121951219512
2020-01-25,*Outros,7,0.04268292682926829
2020-01-25,AntPool,17,0.10365853658536585
2020-01-25,BTC.TOP,4,0.024390243902439025
2020-01-25,BTC.com,17,0.10365853658536585
2020-01-25,F2Pool,21,0.12804878048780488
2020-01-25,SlushPool,6,0.036585365853658534
2020-01-25,ViaBTC,15,0.09146341463414634
2020-01-26,*Desconhecido,63,0.4405594405594406
2020-01-26,*Outros,1,0.006993006993006993
2020-01-26,AntPool,20,0.13986013986013987
2020-01-26,BTC.TOP,1,0.006993006993006993
2020-01-26,BTC.com,12,0.08391608391608392
2020-01-26,F2Pool,31,0.21678321678321677
2020-01-26,SlushPool,5,0.03496503496503497
2020-01-26,ViaBTC,10,0.06993006993006994
2020-01-27,*Desconhecido,54,0.4186046511627907
2020-01-27,*Outros,5,0.03875968992248062
2020-01-27,AntPool,20,0.15503875968992248
2020-01-27,BTC.TOP,2,0.015503875968992248
2020-01-27,BTC.com,14,0.10852713178294573
2020-01-27,F2Pool,21,0.16279069767441862
2020-01-27,SlushPool,6,0.046511627906976744
2020-01-27,ViaBTC,7,0.05426356589147287
2020-01-28,*Desconhecido,59,0.4154929577464789
2020-01-28,*Outros,8,0.056338028169014086
2020-01-28,AntPool,19,0.13380281690140844
2020-01-28,BTC.TOP,3,0.02112676056338028
2020-01-28,BTC.com,13,0.09154929577464789
2020-01-28,F2Pool,23,0.1619718309859155
2020-01-28,SlushPool,3,0.02112676056338028
2020-01-28,ViaBTC,14,0.09859154929577464
2020-01-29,*Desconhecido,61,0.38125
2020-01-29,*Outros,2,0.0125
2020-01-29,AntPool,17,0.10625
2020-01-29,BTC.TOP,3,0.01875
2020-01-29,BTC.com,24,0.15
2020-01-29,F2Pool,32,0.2
2020-01-29,SlushPool,6,0.0375
2020-01-29,ViaBTC,15,0.09375
2020-01-30,*Desconhecido,69,0.4423076923076923
2020-01-30,*Outros,5,0.03205128205128205
2020-01-30,AntPool,10,0.0641025641025641
2020-01-30,BTC.TOP,2,0.01282051282051282
2020-01-30,BTC.com,21,0.1346153846153846
2020-01-30,F2Pool,30,0.19230769230769232
2020-01-30,SlushPool,11,0.07051282051282051
2020-01-30,ViaBTC,8,0.05128205128205128
2020-01-31,*Desconhecido,65,0.4513888888888889
2020-01-31,*Outros,5,0.034722222222222224
2020-01-31,AntPool,14,0.09722222222222222
2020-01-31,BTC.com,23,0.1597222222222222
2020-01-31,F2Pool,24,0.16666666666666666
2020-01-31,SlushPool,9,0.0625
2020-01-31,ViaBTC,4,0.027777777777777776
2020-02-01,*Desconhecido,63,0.41721854304635764
2020-02-01,*Outros,11,0.07284768211920531
2020-02-01,AntPool,15,0.09933774834437085
2020-02-01,BTC.TOP,3,0.019867549668874173
2020-02-01,BTC.com,16,0.10596026490066225
2020-02-01,F2Pool,25,0.16556291390728478
2020-02-01,SlushPool,6,0.039735099337748346
2020-02-01,ViaBTC,12,0.07947019867549669
2020-02-02,*Desconhecido,53,0.3706293706293706
2020-02-02,*Outros,3,0.02097902097902098
2020-02-02,AntPool,14,0.0979020979020979
2020-02-02,BTC.TOP,4,0.027972027972027972
2020-02-02,BTC.com,20,0.13986013986013987
2020-02-02,F2Pool,33,0.23076923076923078
2020-02-02,SlushPool,6,0.04195804195804196
2020-02-02,ViaBTC,10,0.06993006993006994
2020-02-03,*Desconhecido,67,0.4527027027027027
2020-02-03,*Outros,6,0.04054054054054054
2020-02-03,AntPool,20,0.13513513513513514
2020-02-03,BTC.TOP,2,0.013513513513513514
2020-02-03,BTC.com,14,0.0945945945945946
2020-02-03,F2Pool,24,0.16216216216216217
2020-02-03,SlushPool,5,0.033783783783783786
2020-02-03,ViaBTC,10,0.06756756756756757
2020-02-04,*Desconhecido,56,0.42424242424242425
2020-02-04,*Outros,4,0.030303030303030304
2020-02-04,AntPool,14,0.10606060606060606
2020-02-04,BTC.TOP,1,0.007575757575757576
2020-02-04,BTC.com,17,0.12878787878787878
2020-02-04,F2Pool,23,0.17424242424242425
2020-02-04,SlushPool,6,0.045454545454545456
2020-02-04,ViaBTC,11,0.08333333333333333
2020-02-05,*Desconhecido,66,0.41509433962264153
2020-02-05,*Outros,7,0.0440251572327044
2020-02-05,AntPool,14,0.0880503144654088
2020-02-05,BTC.TOP,6,0.03773584905660377
2020-02-05,BTC.com,17,0.1069182389937107
2020-02-05,F2Pool,33,0.20754716981132076
2020-02-05,SlushPool,4,0.025157232704402517
2020-02-05,ViaBTC,12,0.07547169811320754
2020-02-06,*Desconhecido,63,0.4666666666666667
2020-02-06,*Outros,3,0.022222222222222223
2020-02-06,AntPool,8,0.05925925925925926
2020-02-06,BTC.TOP,3,0.022222222222222223
2020-02-06,BTC.com,15,0.1111111111111111
2020-02-06,F2Pool,29,0.21481481481481482
2020-02-06,SlushPool,5,0.037037037037037035
2020-02-06,ViaBTC,9,0.06666666666666667
2020-02-07,*Desconhecido,66,0.4748201438848921
2020-02-07,*Outros,5,0.03597122302158273
2020-02-07,AntPool,12,0.08633093525179857
2020-02-07,BTC.TOP,5,0.03597122302158273
2020-02-07,BTC.com,17,0.1223021582733813
2020-02-07,F2Pool,22,0.15827338129496402
2020-02-07,SlushPool,7,0.050359712230215826
2020-02-07,ViaBTC,5,0.03597122302158273
2020-02-08,*Desconhecido,60,0.4316546762589928
2020-02-08,*Outros,4,0.02877697841726619
2020-02-08,AntPool,11,0.07913669064748201
2020-02-08,BTC.TOP,6,0.04316546762589928
2020-02-08,BTC.com,20,0.14388489208633093
2020-02-08,F2Pool,29,0.20863309352517986
2020-02-08,SlushPool,4,0.02877697841726619
2020-02-08,ViaBTC,5,0.03597122302158273
2020-02-09,*Desconhecido,68,0.4444444444444444
2020-02-09,*Outros,6,0.0392156862745098
2020-02-09,AntPool,11,0.0718954248366013
2020-02-09,BTC.TOP,1,0.006535947712418301
2020-02-09,BTC.com,16,0.10457516339869281
2020-02-09,F2Pool,35,0.22875816993464052
2020-02-09,SlushPool,5,0.032679738562091505
2020-02-09,ViaBTC,11,0.0718954248366013
2020-02-10,*Desconhecido,55,0.45081967213114754
2020-02-10,*Outros,2,0.01639344262295082
2020-02-10,AntPool,9,0.07377049180327869
2020-02-10,BTC.TOP,3,0.02459016393442623
2020-02-10,BTC.com,9,0.07377049180327869
2020-02-10,F2Pool,27,0.22131147540983606
2020-02-10,SlushPool,8,0.06557377049180328
2020-02-10,ViaBTC,9,0.07377049180327869
2020-02-11,*Desconhecido,69,0.46621621621621623
2020-02-11,*Outros,5,0.033783783783783786
2020-02-11,AntPool,16,0.10810810810810811
2020-02-11,BTC.TOP,4,0.02702702702702703
2020-02-11,BTC.com,17,0.11486486486486487
2020-02-11,F2Pool,27,0.18243243243243243
2020-02-11,SlushPool,1,0.006756756756756757
2020-02-11,ViaBTC,9,0.060810810810810814
2020-02-12,*Desconhecido,69,0.4859154929577465
2020-02-12,*Outros,6,0.04225352112676056
2020-02-12,AntPool,12,0.08450704225352113
2020-02-12,BTC.TOP,1,0.007042253521126761
2020-02-12,BTC.com,18,0.1267605633802817
2020-02-12,F2Pool,26,0.18309859154929578
2020-02-12,SlushPool,5,0.035211267605633804
2020-02-12,ViaBTC,5,0.035211267605633804
2020-02-13,*Desconhecido,4,0.028368794326241134
2020-02-13,*Outros,13,0.09219858156028368
2020-02-13,1THash&58COIN,7,0.04964539007092199
2020-02-13,AntPool,23,0.16312056737588654
2020-02-13,BTC.TOP,6,0.0425531914893617
2020-02-13,BTC.com,16,0.11347517730496454
2020-02-13,F2Pool,19,0.1347517730496454
2020-02-13,Huobi,5,0.03546099290780142
2020-02-13,OKEX,6,0.0425531914893617
2020-02-13,Poolin,23,0.16312056737588654
2020-02-13,SlushPool,11,0.07801418439716312
2020-02-13,ViaBTC,8,0.05673758865248227
2020-02-14,*Desconhecido,5,0.037037037037037035
2020-02-14,*Outros,8,0.05925925925925926
2020-02-14,1THash&58COIN,3,0.022222222222222223
2020-02-14,AntPool,14,0.1037037037037037
2020-02-14,BTC.TOP,4,0.02962962962962963
2020-02-14,BTC.com,15,0.1111111111111111
2020-02-14,F2Pool,30,0.2222222222222222
2020-02-14,Huobi,6,0.044444444444444446
2020-02-14,OKEX,10,0.07407407407407407
2020-02-14,Poolin,26,0.1925925925925926
2020-02-14,SlushPool,6,0.044444444444444446
2020-02-14,ViaBTC,8,0.05925925925925926
2020-02-15,*Desconhecido,7,0.04929577464788732
2020-02-15,*Outros,15,0.1056338028169014
2020-02-15,1THash&58COIN,8,0.056338028169014086
2020-02-15,AntPool,12,0.08450704225352113
2020-02-15,BTC.TOP,4,0.028169014084507043
2020-02-15,BTC.com,13,0.09154929577464789
2020-02-15,F2Pool,27,0.19014084507042253
2020-02-15,Huobi,6,0.04225352112676056
2020-02-15,OKEX,9,0.06338028169014084
2020-02-15,Poolin,27,0.19014084507042253
2020-02-15,SlushPool,8,0.056338028169014086
2020-02-15,ViaBTC,6,0.04225352112676056
2020-02-16,*Desconhecido,3,0.02112676056338028
2020-02-16,*Outros,11,0.07746478873239436
2020-02-16,1THash&58COIN,4,0.028169014084507043
2020-02-16,AntPool,15,0.1056338028169014
2020-02-16,BTC.TOP,8,0.056338028169014086
2020-02-16,BTC.com,22,0.15492957746478872
2020-02-16,F2Pool,29,0.20422535211267606
2020-02-16,Huobi,4,0.028169014084507043
2020-02-16,OKEX,6,0.04225352112676056
2020-02-16,Poolin,24,0.16901408450704225
2020-02-16,SlushPool,6,0.04225352112676056
2020-02-16,ViaBTC,10,0.07042253521126761
2020-02-17,*Desconhecido,10,0.06369426751592357
2020-02-17,*Outros,13,0.08280254777070063
2020-02-17,1THash&58COIN,5,0.03184713375796178
2020-02-17,AntPool,14,0.08917197452229299
2020-02-17,BTC.TOP,5,0.03184713375796178
2020-02-17,BTC.com,23,0.1464968152866242
2020-02-17,F2Pool,25,0.1592356687898089
2020-02-17,Huobi,2,0.012738853503184714
2020-02-17,OKEX,8,0.050955414012738856
2020-02-17,Poolin,33,0.21019108280254778
2020-02-17,SlushPool,9,0.05732484076433121
2020-02-17,ViaBTC,10,0.06369426751592357
2020-02-18,*Desconhecido,4,0.02666666666666667
2020-02-18,*Outros,12,0.08
2020-02-18,1THash&58COIN,5,0.03333333333333333
2020-02-18,AntPool,20,0.13333333333333333
2020-02-18,BTC.TOP,12,0.08
2020-02-18,BTC.com,19,0.12666666666666668
2020-02-18,F2Pool,24,0.16
2020-02-18,Huobi,7,0.04666666666666667
2020-02-18,OKEX,9,0.06
2020-02-18,Poolin,26,0.17333333333333334
2020-02-18,SlushPool,3,0.02
2020-02-18,ViaBTC,9,0.06
2020-02-19,*Desconhecido,7,0.04964539007092199
2020-02-19,*Outros,9,0.06382978723404256
2020-02-19,1THash&58COIN,4,0.028368794326241134
2020-02-19,AntPool,15,0.10638297872340426
2020-02-19,BTC.TOP,7,0.04964539007092199
2020-02-19,BTC.com,14,0.09929078014184398
2020-02-19,F2Pool,24,0.1702127659574468
2020-02-19,Huobi,10,0.07092198581560284
2020-02-19,OKEX,14,0.09929078014184398
2020-02-19,Poolin,21,0.14893617021276595
2020-02-19,SlushPool,6,0.0425531914893617
2020-02-19,ViaBTC,10,0.07092198581560284
2020-02-20,*Desconhecido,3,0.023809523809523808
2020-02-20,*Outros,9,0.07142857142857142
2020-02-20,1THash&58COIN,7,0.05555555555555555
2020-02-20,AntPool,13,0.10317460317460317
2020-02-20,BTC.TOP,5,0.03968253968253968
2020-02-20,BTC.com,21,0.16666666666666666
2020-02-20,F2Pool,20,0.15873015873015872
2020-02-20,Huobi,7,0.05555555555555555
2020-02-20,OKEX,10,0.07936507936507936
2020-02-20,Poolin,17,0.1349206349206349
2020-02-20,SlushPool,8,0.06349206349206349
2020-02-20,ViaBTC,6,0.047619047619047616
2020-02-21,*Desconhecido,11,0.07142857142857142
2020-02-21,*Outros,6,0.03896103896103896
2020-02-21,1THash&58COIN,7,0.045454545454545456
2020-02-21,AntPool,20,0.12987012987012986
2020-02-21,BTC.TOP,2,0.012987012987012988
2020-02-21,BTC.com,19,0.12337662337662338
2020-02-21,F2Pool,26,0.16883116883116883
2020-02-21,Huobi,4,0.025974025974025976
2020-02-21,OKEX,13,0.08441558441558442
2020-02-21,Poolin,28,0.18181818181818182
2020-02-21,SlushPool,7,0.045454545454545456
2020-02-21,ViaBTC,11,0.07142857142857142
2020-02-22,*Desconhecido,6,0.04054054054054054
2020-02-22,*Outros,9,0.060810810810810814
2020-02-22,1THash&58COIN,10,0.06756756756756757
2020-02-22,AntPool,21,0.14189189189189189
2020-02-22,BTC.TOP,7,0.0472972972972973
2020-02-22,BTC.com,12,0.08108108108108109
2020-02-22,F2Pool,27,0.18243243243243243
2020-02-22,Huobi,9,0.060810810810810814
2020-02-22,OKEX,4,0.02702702702702703
2020-02-22,Poolin,19,0.12837837837837837
2020-02-22,SlushPool,6,0.04054054054054054
2020-02-22,ViaBTC,18,0.12162162162162163
2020-02-23,*Desconhecido,3,0.02112676056338028
2020-02-23,*Outros,9,0.06338028169014084
2020-02-23,1THash&58COIN,4,0.028169014084507043
2020-02-23,AntPool,14,0.09859154929577464
2020-02-23,BTC.TOP,4,0.028169014084507043
2020-02-23,BTC.com,31,0.21830985915492956
2020-02-23,F2Pool,22,0.15492957746478872
2020-02-23,Huobi,7,0.04929577464788732
2020-02-23,OKEX,4,0.028169014084507043
2020-02-23,Poolin,26,0.18309859154929578
2020-02-23,SlushPool,6,0.04225352112676056
2020-02-23,ViaBTC,12,0.08450704225352113
2020-02-24,*Desconhecido,4,0.028368794326241134
2020-02-24,*Outros,8,0.05673758865248227
2020-02-24,1THash&58COIN,5,0.03546099290780142
2020-02-24,AntPool,20,0.14184397163120568
2020-02-24,BTC.TOP,1,0.0070921985815602835
2020-02-24,BTC.com,23,0.16312056737588654
2020-02-24,F2Pool,21,0.14893617021276595
2020-02-24,Huobi,8,0.05673758865248227
2020-02-24,OKEX,5,0.03546099290780142
2020-02-24,Poolin,28,0.19858156028368795
2020-02-24,SlushPool,6,0.0425531914893617
2020-02-24,ViaBTC,12,0.0851063829787234
2020-02-25,*Desconhecido,9,0.0625
2020-02-25,*Outros,8,0.05555555555555555
2020-02-25,1THash&58COIN,8,0.05555555555555555
2020-02-25,AntPool,17,0.11805555555555555
2020-02-25,BTC.TOP,4,0.027777777777777776
2020-02-25,BTC.com,17,0.11805555555555555
2020-02-25,F2Pool,25,0.1736111111111111
2020-02-25,Huobi,5,0.034722222222222224
2020-02-25,OKEX,11,0.0763888888888889
2020-02-25,Poolin,25,0.1736111111111111
2020-02-25,SlushPool,5,0.034722222222222224
2020-02-25,ViaBTC,10,0.06944444444444445
2020-02-26,*Desconhecido,8,0.058823529411764705
2020-02-26,*Outros,9,0.0661764705882353
2020-02-26,1THash&58COIN,10,0.07352941176470588
2020-02-26,AntPool,14,0.10294117647058823
2020-02-26,BTC.TOP,5,0.03676470588235294
2020-02-26,BTC.com,10,0.07352941176470588
2020-02-26,F2Pool,20,0.14705882352941177
2020-02-26,Huobi,6,0.04411764705882353
2020-02-26,OKEX,13,0.09558823529411764
2020-02-26,Poolin,23,0.16911764705882354
2020-02-26,SlushPool,8,0.058823529411764705
2020-02-26,ViaBTC,10,0.07352941176470588
2020-02-27,*Desconhecido,11,0.07482993197278912
2020-02-27,*Outros,17,0.11564625850340136
2020-02-27,1THash&58COIN,3,0.02040816326530612
2020-02-27,AntPool,15,0.10204081632653061
2020-02-27,BTC.TOP,12,0.08163265306122448
2020-02-27,BTC.com,16,0.10884353741496598
2020-02-27,F2Pool,24,0.16326530612244897
2020-02-27,Huobi,5,0.034013605442176874
2020-02-27,OKEX,6,0.04081632653061224
